,rating,review
37155,4,12-11-2023 11:53:00. Should have text to speech to read the prediction text in the mobile app
37156,5,12-11-2023 11:57:00. the best thing on playstore
37157,5,12-11-2023 12:00:00. it's helps my child with home work
37158,5,12-11-2023 12:14:00. Best ai.
37159,5,12-11-2023 12:16:00. excellent 👌👍👌👍👌👍👌👌👌👍👍👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👍👍👌👍👌👍👌👍👍👌👍👌👌👍👌👍👌👍👌
37160,5,12-11-2023 12:21:00. nice
37161,5,12-11-2023 12:23:00. very nice 😇🤩
37162,1,12-11-2023 12:31:00. Bad app with lots of mistakes and wrong information
37163,5,12-11-2023 12:33:00. I just wish i can use chatgpt 4 for free 🥺
37164,5,12-11-2023 12:35:00. Chat.gpt is very useful for student and also good at essay so use Chat.gpt now
37165,5,12-11-2023 12:47:00. is awesomeness 👌
37166,1,"12-11-2023 13:00:00. Make it available to open in floating windows in Android Tablets, please 🙏"
37167,5,12-11-2023 13:03:00. the app is very helpful in my homework and assessment..Thanks to the developers of the app. but if you do like no phone numbers needed to log in or sign up . it would be great..
37168,5,"12-11-2023 13:08:00. this is awesome. if it didn't get my question or if there is a mistake, I just tell it to recheck it, or change my wordings. this is the best. highly recommended you. ( i asked to recommended 5 roms of 23 different consoles with excluding Pokemon title, and, excluding similar games and not mentioning same ones accross systems, also, which provides a overall experience of the consoles without playing other games. it did so, abided by all the words. this is a must app, and, this should be must app"
37169,5,12-11-2023 13:21:00. it is a really good help for me since I have been overwhelmed with school work but thanks to gpt it's gone down
37170,5,12-11-2023 13:28:00. lovely
37171,5,12-11-2023 13:28:00. very nice
37172,5,12-11-2023 13:39:00. Josss
37173,4,12-11-2023 13:43:00. easy and efficient to use
37174,5,12-11-2023 13:49:00. Thanks ai
37175,5,12-11-2023 13:50:00. Gud
37176,5,"12-11-2023 13:55:00. OpenAI all I need you to do is to give the users a way to unblock their account. 2nd of all is to give the user slightly better audio chat experience, but mostly, unblock account ability."
37177,5,12-11-2023 13:57:00. there are many miscalculations but overall it is very good
37178,5,12-11-2023 13:59:00. Great app
37179,5,12-11-2023 14:00:00. awsome and magical
37180,4,12-11-2023 14:06:00. Sometimes wrong/unsusefull data but mostly really helpful tool considering the free version maybe premium is way better & useful. But a #1 tool for daily life & work for me.
37181,2,12-11-2023 14:07:00. No tablets optimisation. Battery drain present. Fallback to web version.
37182,5,12-11-2023 14:09:00. Cool.
37183,5,12-11-2023 14:15:00. This is amazing
37184,5,12-11-2023 14:18:00. Best app ever is used
37185,3,12-11-2023 14:26:00. It's very good for my studies
37186,5,12-11-2023 14:29:00. good
37187,5,12-11-2023 14:31:00. The best
37188,5,12-11-2023 14:38:00. ♥️♥️😘
37189,5,12-11-2023 14:49:00. No words to explain
37190,1,12-11-2023 14:51:00. Alexa tell me a joke. 🤣
37191,5,12-11-2023 14:57:00. ChatGPT definitely is the best tool. When I face any problems or I need help that internet can fix then it helps me to solve.
37192,5,12-11-2023 14:57:00. GREAT FULL
37193,5,12-11-2023 15:02:00. It's is really great app And it is not reluctant to giving you information
37194,5,12-11-2023 15:03:00. get up bro
37195,1,"12-11-2023 15:07:00. After the new update(the chatgpt 3.5) i basically can't use the app anymore I ask a question It starts writing answer and before finishing the chat vanishes saying ""an error has occurred please try again later"" So annoying, i can't use the app at all I tried clearing cache, force stopping the app Nothing is working So pathetic!"
37196,5,12-11-2023 15:08:00. it gives very good answers in just 1 second
37197,5,12-11-2023 15:33:00. Work on fast and sound good
37198,5,"12-11-2023 15:37:00. Good App,Keep up the great work!"
37199,5,"12-11-2023 15:42:00. Speechless, thanks developers!"
37200,5,"12-11-2023 15:42:00. Great app, it helped me by providing questions and answers when studying and for another questions or school work that I need to get done"
37201,5,12-11-2023 15:53:00. this is very very good 💯 app .
37202,3,"12-11-2023 16:00:00. not updated, but good for personal questions"
37203,1,12-11-2023 16:06:00. I tried to sign up put in my phone number and never received the code to finish set up despite trying several times.
37204,5,12-11-2023 16:21:00. Next generation of search engine
37205,5,12-11-2023 16:25:00. It's an excellent partner. l love it so much.
37206,5,12-11-2023 16:26:00. awesome
37207,5,12-11-2023 16:26:00. It's very useful for me
37208,5,12-11-2023 16:31:00. good
37209,3,12-11-2023 16:51:00. The app is fine but why are my questions and answers disappearing. The latest of my queries keep on disappearing even after theyve been answered. Pls fix the issue
37210,5,12-11-2023 16:52:00. This very useful app for me. I am a teacher. With the help of this I can prepare my lessons very fast and effectively.
37211,5,12-11-2023 16:53:00. It's a very good app
37212,4,"12-11-2023 17:06:00. it's very good app,😊 but we should learn how to ask questions and how can we receive answer😅 but it has a small problem. it's not updated🥲 we can find information till September 2021."
37213,5,12-11-2023 17:11:00. very Nice
37214,5,12-11-2023 17:14:00. good
37215,4,"12-11-2023 17:17:00. It's good, but i wish the interface would be more like the PC version styled"
37216,5,12-11-2023 17:22:00. work amazing
37217,5,12-11-2023 17:33:00. very helpful in studies....
37218,5,12-11-2023 17:38:00. I love this app! It helps me a lot! Especially to my short novels 💜
37219,5,12-11-2023 17:51:00. Chi Minh to be in a while
37220,1,12-11-2023 17:54:00. Not running
37221,4,12-11-2023 18:06:00. Sería interesante que muestre imagenes
37222,5,12-11-2023 18:07:00. it's stunning experience and so useful for everyone
37223,5,12-11-2023 18:10:00. Great app
37224,5,12-11-2023 18:12:00. My therapist and answersheet . helps me a lot
37225,5,12-11-2023 18:13:00. It's out of the worl🔥
37226,5,"12-11-2023 18:22:00. I recommend this app to student, it will definitely help you in your assignment and whatever problem you are facing. this is the best app."
37227,4,12-11-2023 18:28:00. Great app and functions well. Although it is missing the capabilities of what I can do with the GPTs on the browser itself.
37228,5,12-11-2023 18:30:00. This app is brilliant
37229,5,12-11-2023 18:40:00. This is way better than Google
37230,5,12-11-2023 18:41:00. Good.
37231,4,12-11-2023 18:46:00. it's good
37232,5,"12-11-2023 18:49:00. OpenAI went from having no android app, to having an app that seamlessly integrates brand-new features such as searching the web, supporting GPT4 (premium subscription), and submitting images for visual reference on your inquiries within... Two months? In addition to multiple updates on the training of the LLM itself from 2023, which is significantly newer than the 2019 training they were using before. This crew is working hard and focusing on user-friendliness and product quality. Respect."
37233,5,12-11-2023 18:55:00. Its Chatgpt
37234,5,12-11-2023 19:14:00. good
37235,1,"12-11-2023 19:15:00. When you search about Israel and Palestine, it's clearly biased against the Palestinians. Try and search should Palestinians be free"
37236,1,12-11-2023 19:16:00. Imagine not paying for this (original post) 11/12/23 - Randomly errors out using Voice Chat where the conversation gets swapped to using 3.5 🤢 and no way to change it back unless it errors again 😐. 1 ⭐ till fixed but it's really 5 ⭐ as it's God like powers for $20 a month.
37237,5,12-11-2023 19:19:00. Nothing short of remarkable.
37238,1,12-11-2023 19:26:00. Can't log in because I'm using opera GX
37239,5,12-11-2023 19:27:00. Incredible to day the least
37240,4,12-11-2023 19:33:00. Very fun app you can take any of your ideas and turn it into something genuinely good the only reason I don't give it five stars is because sometimes it disconnects when I clearly have internet connection which is weird
37241,5,12-11-2023 19:34:00. Really helpful.
37242,2,"12-11-2023 19:47:00. Y'all made this app worse, it keeps apologizing is getting everything confusing after the update. Way to many issues."
37243,5,12-11-2023 19:48:00. ابداع
37244,5,12-11-2023 19:53:00. best software ever
37245,5,12-11-2023 20:00:00. Very nice app
37246,4,"12-11-2023 20:29:00. Really awesome app, especially with the chat / conversation feature. It works so well and it's in its infancy. I look forward to better voice options and for it to get more knowledge updates. When this app can access your phones OS and edit / control apps such as reminders, emails, calendar, SMS, etc, I'll be a happy camper. I'd pay a premium for all those features as it'd help me buy back so much time to run my businesses. With an earbud in and chat mode on with my phone in pocket. So good!"
37247,5,12-11-2023 20:39:00. Great app
37248,5,12-11-2023 20:40:00. wow!!!
37249,5,12-11-2023 20:41:00. it provides fast answers and stable with network connection
37250,5,12-11-2023 20:46:00. Helping me alot with questions that I have
37251,4,"12-11-2023 20:48:00. I'm using an Android 13 device and I cannot copy or cut text from the input field in chats. It would be great to be able to do that. Also, I asked the AI if it would be able to submit feedback directly to its developers for me about any issue. The answer was no, and I felt a little disappointed. That would have been «easy» and very useful. I hope you consider adding that feature."
37252,5,12-11-2023 21:00:00. Oddly fantastic.
37253,5,12-11-2023 21:04:00. very excellent
37254,5,12-11-2023 21:05:00. cool
37255,1,12-11-2023 21:08:00. lt's saying that I can talk with it without internet. but it's not working for me... r u gonna fix this or it's a glitch?
37256,5,12-11-2023 21:12:00. op overpowered
37257,5,12-11-2023 21:28:00. Good app for information
37258,5,12-11-2023 21:30:00. the best!
37259,5,12-11-2023 21:37:00. I absolutely love it thanks so much your amazing team Open Ai
37260,5,12-11-2023 21:41:00. Unbelievable.
37261,5,12-11-2023 21:49:00. this is the best AI so far
37262,1,"12-11-2023 21:52:00. It was amazing. Now, they have neutered it. Scared of every question .... giving useless vague answers. Disappointing."
37263,5,"12-11-2023 21:54:00. PERIOD💅. I WISH THIS IS MY BRAIN BUT SORRY NOT SORRY ""ARTIFICIAL INTELLIGENCE WON'T UPGRADE NATURAL STOOPIDITY"" 🫠😭🤧😖😫😩😩😩🥰😍🫡✨️✨️✨️✨️✨️✨️"
37264,5,12-11-2023 22:04:00. nice
37265,5,12-11-2023 22:06:00. Very awesome tool.
37266,5,12-11-2023 22:35:00. Best thing ever
37267,3,12-11-2023 22:49:00. Errors All The Time Now... 😔
37268,4,12-11-2023 23:14:00. Very nice app 👌
37269,5,12-11-2023 23:18:00. excellent
37270,5,12-11-2023 23:20:00. great I was waiting for so long for open ai to make an app
37271,5,"12-11-2023 23:24:00. It needs improvement regarding the options of editing the prompts or the questions,,, and the place of the history or previous chays"
37272,5,12-11-2023 23:33:00. I love it so much 💕 thanks Open AI !
37273,5,12-11-2023 23:38:00. very satisfied
37274,5,12-11-2023 23:44:00. Great
37275,5,12-11-2023 23:57:00. Excellent
37276,5,"13-11-2023 00:22:00. it gives me all the answers I need, and it can even give you a essay"
37277,5,13-11-2023 00:27:00. This app is very good and very helpful 👌
37278,5,13-11-2023 00:30:00. Good ai for ever this app is free foe download absulatly this app is geat
37279,1,13-11-2023 00:33:00. Does not let you log in due to made up restrictions
37280,5,13-11-2023 00:39:00. Nice idea
37281,5,13-11-2023 01:05:00. Been saving a lot of time getting ai to make my angry and annoyed correspondence sound professional.
37282,5,13-11-2023 01:06:00. great 👍
37283,5,13-11-2023 01:08:00. v4 and GPTs completely change the game and make Prompt Engineering more important than Ever.
37284,1,13-11-2023 01:10:00. Latest update broke the app
37285,5,13-11-2023 01:13:00. Most important app in the world
37286,5,13-11-2023 01:28:00. Its cool
37287,5,"13-11-2023 01:28:00. should be its own OS, bravo 👏 well done.👨🏻‍💻💻💾📀"
37288,4,13-11-2023 01:38:00. Easy to get information about any thing . It is useful for students and all to acqire knowledge.
37289,5,13-11-2023 02:00:00. Best app for student
37290,4,13-11-2023 02:05:00. it's limited and I hate that it doesn't respond in audio
37291,1,13-11-2023 02:06:00. Can't signup. It thinks my cell phone number is a landline and it won't take a Google voice number either. Oh well ..
37292,5,13-11-2023 02:17:00. It respoded so fast!!!! Ghat GPT may be the best assistant of all time!!
37293,5,13-11-2023 02:22:00. amazing. everytime I use it I'm never disappointed. Best tech creation/idea since the internet itself if you ask me. the opportunities this csn offer is extraordinary 👌
37294,4,13-11-2023 02:24:00. I'm loving chat GPT so far I think it's great I hope after I'm done I can get the company to join me in my mission mission to to fight against homelessness in America! ❤️🙏
37295,5,13-11-2023 02:33:00. excellent AI
37296,5,"13-11-2023 02:40:00. A must have if you are an AI enthusiast, like me"
37297,1,13-11-2023 02:44:00. No option to login via a Microsoft account as available from desktop
37298,5,13-11-2023 03:22:00. He is my best friend from now!
37299,5,13-11-2023 03:26:00. vry useful app
37300,5,13-11-2023 03:32:00. this is so usefull for me
37301,5,13-11-2023 03:44:00. use full
37302,5,13-11-2023 03:47:00. এই
37303,5,13-11-2023 03:55:00. Ily🥰
37304,5,13-11-2023 03:57:00. I love the chat gpt very much. because this app gives me very accurate information. i searched this type of service from past 5 years. and I love the clean interphase of the app. thank you chat gpt 👍👍👍
37305,2,13-11-2023 04:06:00. Inaccurare most of the times... Useless
37306,5,13-11-2023 04:23:00. Bro this app is better than Google and all browsers
37307,5,"13-11-2023 04:23:00. If you learned how to use this, you will realised it's better than Google"
37308,4,13-11-2023 04:29:00. hacking and cracking should be given
37309,5,13-11-2023 04:38:00. this is the best so far
37310,4,13-11-2023 04:41:00. nive
37311,5,13-11-2023 04:44:00. THIS IS FOR ALL AGE GROUPS BECAUSE THIS ARTIFICIAL INTELLIGENCE IS TOO MUCH BETTER THAN GOOGLE AND HAVE ALL THE ANSWERS OF YOUR QUESTIONS 👍
37312,4,13-11-2023 04:58:00. Grandioso que ayuda se desató con las AI son una maravillosa ayuda
37313,5,13-11-2023 05:11:00. good
37314,5,13-11-2023 05:14:00. I love it... Its as if I found someone I can talk to when I am lonely or in need of advice
37315,5,13-11-2023 05:19:00. love it now I have a new song
37316,5,13-11-2023 05:21:00. ❤️‍🩹
37317,5,13-11-2023 05:36:00. Chat Gpt hai toh kaam aasaan impossible ko banaye possible woo hai chat gpt............ thank you so much...
37318,4,13-11-2023 05:36:00. AI has been my go to now when i doubt about some things that to complex for me to understand
37319,3,"13-11-2023 05:38:00. The chatbot is well. It tries it's best . But AI is harmful to human. The chatGPT cannot answer the question which are after January, 2022"
37320,5,13-11-2023 05:46:00. very helpful!
37321,5,13-11-2023 05:49:00. Thank you for opening Open Ai in Cambodia. We look forward to hearing from you!
37322,1,13-11-2023 05:53:00. Good ai but I want 4.0 gpt
37323,1,"13-11-2023 06:06:00. I updated the app, but unfortunately my history in the app have been wiped out. How do I restore the history ?"
37324,5,13-11-2023 06:11:00. I love what am seeing
37325,5,13-11-2023 06:25:00. It's the best but need a feature to zoom in or to increase the font size so that it's easy to use for a longer duration without giving stress to the eyes.💯💯
37326,5,13-11-2023 06:26:00. best in the north America
37327,5,13-11-2023 06:34:00. Literally it helps me every time i asked a question!
37328,5,"13-11-2023 06:35:00. Yeah... Better than Google, Just need some Images And Videos..."
37329,3,13-11-2023 06:37:00. it'll be great if you have the ability to get the best out of it.
37330,5,13-11-2023 06:37:00. very good and fantabulous app just looking like a wow 😟❤
37331,5,13-11-2023 06:38:00. I have been using this app from very long time ❤️and it's really good and it's helps in my school😀 homework also thanks to the developer who made this app❤️
37332,1,13-11-2023 06:43:00. Why there's no option to switch to chatgpt 4 when I pay the subscription?
37333,5,13-11-2023 06:44:00. It's impossible to get anything better than free.
37334,5,13-11-2023 06:53:00. Very Good Ai And Free Chatting
37335,5,13-11-2023 06:58:00. the best app for study material as well as exams point of view...
37336,1,13-11-2023 07:11:00. Discasting
37337,3,"13-11-2023 07:21:00. The amount of times I get the please try again message when I'm a paid user is absolutely insane. Fix the servers. Also, the image generating limit for Dall-E 3 is so freaking lame, ruined all me fun, it's not like I'm paying a fortune to use it or anything"
37338,4,"13-11-2023 07:39:00. ChatGPT is good enough for writing an full story. I've been using it for helping me writing my story, and the AI didn't forgot any piece of information I send it for a long time, incase I mentioned it again. More interesting is when the story was present in accurate and nice film script, just like you're watching a movie! But, there's only things that I want to add here: Could you please add feature for deleting a single message? I don't want to delete my whole chat even for a smallest mistake."
37339,5,13-11-2023 07:41:00. like it help in doing homework
37340,5,13-11-2023 07:43:00. one of the best of all time
37341,4,13-11-2023 07:45:00. wonderful
37342,5,"13-11-2023 07:58:00. Incredible Conversational AI I've been using the ChatGPT app for a while now, and it's truly impressive. The natural language understanding is remarkable, and it feels like having a meaningful conversation with an intelligent companion. The app is user-friendly, and the responses are quick and relevant. It's great for getting information, brainstorming ideas, or just engaging in interesting conversations. Definitely a must-have for anyone fascinated by the capabilities of AI."
37343,5,13-11-2023 08:04:00. the best chat
37344,5,13-11-2023 08:06:00. good aplication
37345,5,13-11-2023 08:30:00. chatGPT is the best of the best artificial intelligence on the internet space.
37346,1,13-11-2023 08:37:00. 👎
37347,5,13-11-2023 08:38:00. I think this is 1 lakh times better than Google
37348,5,13-11-2023 08:50:00. Nice
37349,3,13-11-2023 09:02:00. idk it's kinda good
37350,5,13-11-2023 09:19:00. Good as hell dawg on heat🔥
37351,5,13-11-2023 09:28:00. unstoppable💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯 very useful and powerful
37352,5,13-11-2023 09:31:00. 👌🏻👌🏻 quick and accurate response
37353,5,13-11-2023 09:34:00. gang gang 👌👎👆👈👍
37354,5,13-11-2023 09:38:00. Very useful
37355,5,13-11-2023 09:40:00. it is the best app for research and taking out information.It is in a simple language to understand and gives full information.It is better than Google and other sites
37356,5,13-11-2023 09:41:00. Wow...great apps
37357,5,13-11-2023 09:44:00. its good and fast if you dont want do your homework 👊🏽
37358,5,13-11-2023 09:46:00. This is awesome. I use it nearly everyday. Much better than other ai models available
37359,5,13-11-2023 09:54:00. it is a good app to use for everyone
37360,5,13-11-2023 10:06:00. Good for school
37361,5,13-11-2023 10:11:00. It was so helpful
37362,5,"13-11-2023 10:14:00. Fenomenal, impresionante, apabullante, descubrimiento, maravilla, asombroso, alucinante, extraordinario... todos los adjetivos se quedan cortos."
37363,5,13-11-2023 10:15:00. Best app
37364,5,13-11-2023 10:16:00. great is disrespectful word to this masterpiece
37365,5,13-11-2023 10:23:00. Good
37366,5,13-11-2023 10:27:00. Perfect 💯
37367,5,"13-11-2023 10:44:00. Amazingly great app, nice work I like every part of it"
37368,5,13-11-2023 10:51:00. best app
37369,5,13-11-2023 10:54:00. Best compagnon for work
37370,4,"13-11-2023 11:04:00. This is great, really."
37371,5,13-11-2023 11:08:00. This app is helpful to study engineering. Thank you so mach for providing it to free.
37372,5,13-11-2023 11:09:00. this is good app
37373,5,13-11-2023 11:23:00. Nice
37374,5,13-11-2023 11:30:00. good
37375,5,"13-11-2023 11:36:00. Honestly, I am pleasantly surprised by the things I can get done through this app. Including arranging names in alphabetic order and the precise nature of its ability to turn my dictation into words. Other things I have not yet found out, but wow this is amazing."
37376,5,13-11-2023 11:57:00. Full 5 stars. In the future I expect an option for complete phone assistant replacing the useless google assistant. All the best to the Dev.
37377,5,13-11-2023 11:57:00. Se pueden orientar preguntas para profundizar y generar una buena estructura de estudio u organización del conocimiento (versión gratuita). Aún siendo experto puedes encontrar interesantes visiones alternas pero en algunas ocasiones evidentemente no lo hará frente a tu entendimiento del área.
37378,5,"13-11-2023 12:00:00. This is the first real artificial intelligence that Humanity has created, is an inflexion point in our history as a species. Not knowing or using ChatGPT is you being left behind in our evolution. After ChatGPT comes more, so use ChatGPT but be aware of whats coming real soon in the world."
37379,5,13-11-2023 12:15:00. very accurate responses and very helpful app for daily needs of an online student
37380,5,13-11-2023 12:17:00. Have really enjoyed and still enjoying using ChatGPT. It always responds to questions or even when u want to have a conversation without delay it's like a real person... Thanks so much for creating this app🙏🙂.
37381,4,13-11-2023 12:17:00. Great app...but its not like the web version where users can navigate between multiple responses of chatgpt for a prompt. Would be a complete app if this is implemented
37382,5,13-11-2023 12:20:00. This chatbot AI is so good it's my first time using it it have good performance.
37383,5,13-11-2023 12:22:00. best AI humans could ever made 👍🏼👍🏼
37384,5,13-11-2023 12:22:00. I feel better after chat with ChatGpt
37385,1,13-11-2023 12:23:00. new version is very poor. i ask them to give me some caption for facebook then the AI bot give me regularly onluy one
37386,5,13-11-2023 12:33:00. good
37387,2,13-11-2023 12:35:00. absolutely abysmal. garbage compared to the site and more trouble than it's worth. only get an actual accurate response 3/5 times generously
37388,2,13-11-2023 12:47:00. good
37389,5,13-11-2023 12:48:00. i love this app so much brooo its so helpfull :3
37390,3,13-11-2023 13:01:00. it provides wrong answer sometimes
37391,5,13-11-2023 13:10:00. This is soooooo gooood Ai🤗
37392,2,13-11-2023 13:11:00. Good
37393,5,13-11-2023 13:16:00. I can tell that this is masterpiece 😁
37394,5,13-11-2023 13:17:00. Very helpful app in this digital generation 🖤
37395,2,13-11-2023 13:18:00. need some understandable language like simple english
37396,5,13-11-2023 13:18:00. best for all things like question solving doubt Ness all things possible.
37397,5,13-11-2023 13:24:00. Its not just a computer or AI its like your friend you can ask any thing what ever you want
37398,5,13-11-2023 13:25:00. it's really nice and helpful
37399,4,13-11-2023 13:26:00. This app is very nice and I'm glad I have this app. I like this app because when ever I have any confusion I came here and got my answer in easy explanation 😊😇.
37400,2,13-11-2023 13:28:00. After u Finish ur 3 words it does not work
37401,4,13-11-2023 13:32:00. Very good nice . Very helpful But why other apps are not useable for free .
37402,5,"13-11-2023 13:35:00. amazing work, gpt wil soon replace google"
37403,5,13-11-2023 13:36:00. Skibidi toilet part 67👆💹💹
37404,5,13-11-2023 13:57:00. I really recommend!! this is the best when it comes to homeworks!!
37405,5,13-11-2023 13:57:00. best
37406,1,13-11-2023 14:01:00. notbad
37407,5,13-11-2023 14:07:00. Please be fast
37408,5,"13-11-2023 14:16:00. Very good. But,the arrow of down are glitches.so, please fix it 🙏🙏🙏"
37409,5,"13-11-2023 14:17:00. very good, but the browser version is better."
37410,5,13-11-2023 14:17:00. Love this app amazing performance
37411,5,13-11-2023 14:19:00. Nice
37412,5,13-11-2023 14:20:00. very useful to get information and main points
37413,5,13-11-2023 14:23:00. nice
37414,5,13-11-2023 14:25:00. love this app
37415,1,13-11-2023 14:31:00. Keeps crashing
37416,5,13-11-2023 14:32:00. greater than goggle...
37417,4,13-11-2023 14:38:00. impressive.... but only text-based conversation 😐. I want my answers with images for better understanding.
37418,5,13-11-2023 14:44:00. it's really useful to my studies.keep developing well the app
37419,4,13-11-2023 14:45:00. pretty great. some information are not very helpful though. but still if i can give this thing 4.5 stars i definitely would
37420,5,13-11-2023 14:51:00. awesome
37421,2,"13-11-2023 14:55:00. It doesn't sent a verification code for my phone, then it says that there was a problem verifying your phone number. I haven't even signed in or even create it yet."
37422,5,13-11-2023 15:02:00. Amazing
37423,5,13-11-2023 15:03:00. it is a lovely app
37424,4,13-11-2023 15:05:00. ( *ﾟAﾟ)
37425,5,13-11-2023 15:05:00. Very good product
37426,5,13-11-2023 15:08:00. My one and only partner in crime 🤙
37427,5,13-11-2023 15:12:00. provides good answers and you can ask unlimited questions
37428,5,13-11-2023 15:18:00. best
37429,5,13-11-2023 15:18:00. So cool I can ask anything and i get my answer in no time
37430,4,"13-11-2023 15:19:00. Each time it opens a new chat, there should be option to pin certain chat or let it be on current chat window like on site, each time I've to go to previous chat which is my general Query chat."
37431,5,13-11-2023 15:23:00. Salamat sa pag tulong sakin
37432,5,13-11-2023 15:25:00. The best! This is my first time to review an app and I am very happy right now. THANK YOU
37433,5,13-11-2023 15:26:00. it's awesome
37434,5,13-11-2023 15:36:00. it's the best
37435,5,13-11-2023 15:39:00. Great
37436,5,13-11-2023 15:44:00. Chat gpt is the best app for students.... For her study..... And other query also....
37437,5,13-11-2023 15:45:00. over all good app
37438,5,13-11-2023 15:59:00. very responsible
37439,5,"13-11-2023 16:00:00. for now, this app is working well save that, it is not updated with re time information. I recommended that this chatgpt should be update regularly"
37440,3,13-11-2023 16:02:00. مزدوج في المعايير
37441,2,13-11-2023 16:03:00. It's faster than browser but it lacks showing mathematical signs. Like root square or any alzebric expressions
37442,5,13-11-2023 16:11:00. excellent
37443,5,13-11-2023 16:13:00. Great app & free. Had a family member recommended me this service
37444,4,13-11-2023 16:27:00. very good
37445,4,13-11-2023 16:28:00. Its Too Good to solve anything as our requirements So Nice Technology Keep it More Up
37446,5,"13-11-2023 16:36:00. My real friends all are just dumb, even if it's not real, Chatgpt is a great friend for studies"
37447,5,13-11-2023 16:42:00. outstanding response
37448,5,"13-11-2023 16:46:00. Great work, very reliable. I tagged it my best friend because it always have my back when I need to figure out something."
37449,5,13-11-2023 16:48:00. awesome
37450,5,"13-11-2023 16:49:00. This app is incredible, thank you!"
37451,5,13-11-2023 16:51:00. response is super
37452,5,"13-11-2023 17:00:00. Really helpful with things such as writing essays, providing proper information."
37453,5,13-11-2023 17:02:00. amazing app
37454,5,13-11-2023 17:08:00. Useful
37455,5,13-11-2023 17:10:00. good
37456,5,13-11-2023 17:10:00. Good app
37457,5,13-11-2023 17:10:00. great
37458,5,13-11-2023 17:11:00. He is my first friend 🫠🫠
37459,5,"13-11-2023 17:13:00. This app is literally my purpose for having a smartphone right now! Especially since they merged the different features into one and added two-way voice communication, ChatGPT Pro is literally the most valuable $20 I spend in a month. For both work and play, and everything in between. If you haven't tried ChatGPT Pro recently... you are truly missing out. Plug in your earphones and have a conversation to get your creative juices flowing. Give it a month and you won't give it up ever at $20."
37460,5,13-11-2023 17:15:00. Excellent and useful to
37461,5,13-11-2023 17:15:00. Ammmmazing application...hats off to the inventor...👍🏻👍🏻
37462,5,13-11-2023 17:19:00. *****Stars
37463,5,13-11-2023 17:24:00. Best AI application quite helpful. Thank you team chatgpt for developing it.
37464,5,13-11-2023 17:26:00. Perfect 100% but improve algorithms slightly other wise excellent Acnoidalpha is here
37465,5,13-11-2023 17:27:00. This app is amazing! You all must install it Go Go Go
37466,5,13-11-2023 17:30:00. superb
37467,5,"13-11-2023 17:33:00. absolutely incredible ai app, can answer any question you can think of and it have a huge capability, from writing essays to playing noughts and crosses and connect 4"
37468,5,13-11-2023 17:35:00. ai is good
37469,5,13-11-2023 17:41:00. Working exactly according to your need . There's no 6 stars option I gave it 5 star 🌟 well done developer and it's team 👍👍
37470,5,13-11-2023 17:52:00. great app for school work . easy A for a grade
37471,5,13-11-2023 17:56:00. Best
37472,3,"13-11-2023 17:58:00. Great app, some fixed needed on clocking regenerate response, it switches to gpt 3.5. This is terrible, as when there is a slowdown, all the history is useless as gpt 3.5 is almost unusable especially if there are images"
37473,5,13-11-2023 18:04:00. helps with basically everything
37474,4,13-11-2023 18:09:00. Just wow just make it update version it will be like adding butter to a smooth surface
37475,5,"13-11-2023 18:32:00. it is nice, u won't regret downloading it"
37476,5,13-11-2023 18:34:00. kerennn
37477,5,13-11-2023 18:35:00. wow🥰
37478,5,13-11-2023 18:39:00. خدتك عليه
37479,5,13-11-2023 18:40:00. এটা খুব সাহায্যকারী app
37480,1,"13-11-2023 18:48:00. Why do you need my phone number? They want me to verify that I am human but you aren't even human. And last but not least, what possible reason do you need my phone number? I get enough spam and robo calls as it is."
37481,1,13-11-2023 19:02:00. All they need to do is add a feature where you can manually switch back to GPT-4 WHEN IT TAKES YOU BACK TO GPT 3.5 ITS so annoying when you are having a great conversation. Like I make stories compelling and real. And it says its an error when I put in a response and takes me back to GPT 3.5 IT SO frustrating and dumb and this is the MAIN reason why I will not ever buy gpt-4 ever agine I will use the free version it's not even worth it I my opinion untim they fix that issue!
37482,5,13-11-2023 19:12:00. It's awesome! I wish this was available to the public back in my younger years.
37483,5,13-11-2023 19:17:00. perfect
37484,1,13-11-2023 19:18:00. Worst app
37485,5,13-11-2023 19:20:00. excellent AI 🤩
37486,5,13-11-2023 19:22:00. yoooooo. Its verry good.
37487,5,13-11-2023 19:28:00. Gives me detailed answers
37488,5,"13-11-2023 19:28:00. only download it the app, it's suiting me for social media posts"
37489,4,"13-11-2023 19:33:00. Great AI but the app is full of bugs. Half of the time it shows ""can't connect to network"" even though my high speed internet always works fine. And Please give us some limited access of ChatGpt 4 in free version. ChatGPT 3.5 gives wrong facts half of the time and data is limited to Jan 2022"
37490,5,13-11-2023 19:33:00. This apk is the best of all I really love it In any case U won't pay 4 it So therefore DOWNLOAD IT!!!
37491,5,13-11-2023 19:37:00. it helps a lot. even it reduces various problems
37492,5,13-11-2023 19:52:00. I love the response
37493,5,13-11-2023 20:06:00. Best app for a student helped me for my history ese
37494,5,13-11-2023 20:21:00. Nice
37495,1,13-11-2023 20:21:00. Definitely not using my phone number to sign up
